AssignmentId	HITId	AssignmentStatus	AutoApprovalTime	AcceptTime	SubmitTime	ApprovalTime	left	top	width	height	label	RandomID
3GNCZX450MIMQY6N6434TQZUBT3AP8	3QXFBUZ40NBX5AUSJOP6AZ1A6HKGUY	Approved	1598211753.0	1598038933.0	1598038953.0	2020-08-22 10:14:12-04:00	136	117	103	50	suv	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3R08VXYT7GQUR55QBN5FBT503J77WI	3QXFBUZ40NBX5AUSJOP6AZ1A6HKGUY	Approved	1598218713.0	1598045898.0	1598045913.0	2020-08-22 10:14:13-04:00	154	115	63	60	suv	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3VSOLARPKF41EQRVG0SXKSL90HR39C	3QXFBUZ40NBX5AUSJOP6AZ1A6HKGUY	Approved	1598223937.0	1598051123.0	1598051137.0	2020-08-22 10:14:13-04:00	137	119	104	50	suv	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
32UTUBMZ7KR4ES8BYUCZUT8IF2UVBK	3QXFBUZ40NBX5AUSJOP6AZ1A6HKGUY	Approved	1598233913.0	1598061101.0	1598061113.0	2020-08-22 10:14:13-04:00	136	116	106	58	suv	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
3DQQ64TANKGJXB9Q79ZWBFWL3FFPWD	3QXFBUZ40NBX5AUSJOP6AZ1A6HKGUY	Approved	1598234841.0	1598062019.0	1598062041.0	2020-08-22 10:14:14-04:00	131	115	112	59	suv	LJUtBgT2btty0owASQ1jViFKQsi0MBTtzVC33YiwUnLP2GVXyK
3LWJHTCVCGH2M1OAHX4L7W0VD8IQFE	3QXFBUZ40NBX5AUSJOP6AZ1A6HKGUY	Approved	1598236257.0	1598063441.0	1598063457.0	2020-08-22 10:14:14-04:00	134	116	107	56	suv	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
35GMH2SV3IC7VBBY79SB09KVMTIOET	38B7Q9C29J0XOPHJ90LT2C17ZI796Y	Approved	1598126288.0	1597953472.0	1597953488.0	2020-08-21 09:11:38-04:00	76	209	71	88	bird2	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
37Q970SNZI3N929F22E5DUB2U9J1SM	38B7Q9C29J0XOPHJ90LT2C17ZI796Y	Approved	1598126548.0	1597953730.0	1597953748.0	2020-08-21 09:11:38-04:00	76	246	64	50	bird2	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3G2UL9A02H9WXQQKK5SBDZ6NFFW76V	38B7Q9C29J0XOPHJ90LT2C17ZI796Y	Approved	1598210256.0	1598037437.0	1598037456.0	2020-08-22 10:14:15-04:00	80	245	57	52	bird2	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3KGTPGBS61GAD0JFAB9JXE3V7N72UV	38B7Q9C29J0XOPHJ90LT2C17ZI796Y	Approved	1598218123.0	1598045301.0	1598045323.0	2020-08-22 10:14:15-04:00	69	212	69	84	bird2	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
37C0GNLMHJYCEZRUBIVXDRGJ1T1D62	38B7Q9C29J0XOPHJ90LT2C17ZI796Y	Approved	1598222690.0	1598049871.0	1598049890.0	2020-08-22 10:14:16-04:00	69	195	88	112	bird2	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3NPI0JQDAS0R5U5WC4ULOVPMZLSTPM	38B7Q9C29J0XOPHJ90LT2C17ZI796Y	Approved	1598233628.0	1598060796.0	1598060828.0	2020-08-22 10:14:16-04:00	76	214	75	87	bird2	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
3907X2AHF40XLVBJTPAPN8GWZ8L2P9	38B7Q9C29J0XOPHJ90LT2C17ZI796Y	Approved	1598234833.0	1598062011.0	1598062033.0	2020-08-22 10:14:16-04:00	74	240	75	65	bird2	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3NC5L260MSHZ1PBU2KCHIR5VY7VOFZ	38B7Q9C29J0XOPHJ90LT2C17ZI796Y	Approved	1598235157.0	1598062330.0	1598062357.0	2020-08-22 10:14:17-04:00	78	242	64	57	bird2	LJUtBgT2btty0owASQ1jViFKQsi0MBTtzVC33YiwUnLP2GVXyK
3HUTX6F6VYIF0VZIEPXAY8B6P472OC	38B7Q9C29J0XOPHJ90LT2C17ZI796Y	Approved	1598240442.0	1598067482.0	1598067642.0	2020-08-22 10:14:17-04:00	78	215	70	88	bird2	TxeMlgK8Eapgd5o6sRKcBqeCte4FJpDUCQXZVkDzjMoYSV0i0g
3WLEIWSYHSC58EDVAC2KEZE5D4G2HJ	3ZZAYRN1J9M6XAW172C4ACOAEP4OT2	Approved	1598126564.0	1597953754.0	1597953764.0	2020-08-21 09:11:38-04:00	439	174	37	37	skiing	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
3P59JYT76PFVDN4QA6J9SIHTOZZT2A	3ZZAYRN1J9M6XAW172C4ACOAEP4OT2	Approved	1598131799.0	1597958975.0	1597958999.0	2020-08-21 09:11:39-04:00	446	179	31	29	skiing	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3VSOLARPKF41EQRVG0SXKSL90FL392	3ZZAYRN1J9M6XAW172C4ACOAEP4OT2	Approved	1598210664.0	1598037843.0	1598037864.0	2020-08-22 10:14:18-04:00	444	181	32	26	skiing	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
39O5D9O87XN3COYYSK2OMIMH60OC3S	3ZZAYRN1J9M6XAW172C4ACOAEP4OT2	Approved	1598210757.0	1598037927.0	1598037957.0	2020-08-22 10:14:18-04:00	444	176	33	32	skiing	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3L6L49WXW4S3VZ8NDOKZIH8DSJI54I	3ZZAYRN1J9M6XAW172C4ACOAEP4OT2	Approved	1598213557.0	1598040727.0	1598040757.0	2020-08-22 10:14:19-04:00	442	180	35	29	skiing	DAlnZGNpTHcEeXtopePuELchwHJbM4r3bOVENW8HKtUqL758th
3Y9N9SS8L26DHG4CSGXZ6O4ZR0U3DD	3ZZAYRN1J9M6XAW172C4ACOAEP4OT2	Approved	1598215066.0	1598042257.0	1598042266.0	2020-08-22 10:14:19-04:00	442	179	30	29	skiing	QEFVerrYMPqKs2CYnBmuaHXMO2aADmD3p07Nh4KrobbbLb9hsX
3A4NIXBJ7AUX1E0EBF02L0LA01WMLD	3ZZAYRN1J9M6XAW172C4ACOAEP4OT2	Approved	1598218422.0	1598045615.0	1598045622.0	2020-08-22 10:14:19-04:00	441	178	35	29	skiing	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
379J5II41SBZPQ81UHCJ8SG1R0ULEE	3ZZAYRN1J9M6XAW172C4ACOAEP4OT2	Approved	1598223286.0	1598050466.0	1598050486.0	2020-08-22 10:14:20-04:00	445	182	29	24	skiing	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3DR23U6WE99N83G63QEAUJQILE8TEJ	3ZZAYRN1J9M6XAW172C4ACOAEP4OT2	Approved	1598238306.0	1598065358.0	1598065506.0	2020-08-22 10:14:20-04:00	441	179	36	31	skiing	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3TS1AR6UQU9SGJJVLYVF75J085Q7F7	3AXFSPQOZTTIDUN3W5FALCSNOMMJF6	Approved	1598126738.0	1597953928.0	1597953938.0	2020-08-21 09:11:39-04:00	201	85	202	218	ironman	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
3O7L7BFSHIKXZP0V9EF6GCO9AMQEIZ	3AXFSPQOZTTIDUN3W5FALCSNOMMJF6	Approved	1598146286.0	1597973477.0	1597973486.0	2020-08-21 09:11:40-04:00	206	90	53	54	ironman	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3GLB5JMZF1QEBSG0NV4JPIT8V4HDGB	3AXFSPQOZTTIDUN3W5FALCSNOMMJF6	Approved	1598208065.0	1598035231.0	1598035265.0	2020-08-22 10:14:21-04:00	211	88	52	65	ironman	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3X4MXAO0BKJ49OP5K13LGAW04VYRWY	3AXFSPQOZTTIDUN3W5FALCSNOMMJF6	Approved	1598218243.0	1598045437.0	1598045443.0	2020-08-22 10:14:21-04:00	204	84	60	66	ironman	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3ERET4BTVQ47AOZ216KW1E2BB24K9T	3AXFSPQOZTTIDUN3W5FALCSNOMMJF6	Approved	1598222491.0	1598049658.0	1598049691.0	2020-08-22 10:14:22-04:00	209	87	56	61	ironman	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3WSELTNVR7XKIQZUNLCOY00R0YMTAY	3AXFSPQOZTTIDUN3W5FALCSNOMMJF6	Approved	1598224161.0	1598051347.0	1598051361.0	2020-08-22 10:14:22-04:00	211	91	49	53	ironman	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3QAPZX2QN88UXE7ZC4VZ87FOR0402V	3AXFSPQOZTTIDUN3W5FALCSNOMMJF6	Approved	1598233671.0	1598060854.0	1598060871.0	2020-08-22 10:14:22-04:00	210	89	52	55	ironman	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
3QY5DC2MXVFUEUVRY6OQHXXKGTTUFS	3AXFSPQOZTTIDUN3W5FALCSNOMMJF6	Approved	1598237798.0	1598064985.0	1598064998.0	2020-08-22 10:14:23-04:00	207	86	54	65	ironman	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
382M9COHELA28GVV3V4KZFCK4TNUEL	3AXFSPQOZTTIDUN3W5FALCSNOMMJF6	Approved	1598241665.0	1598068852.0	1598068865.0	2020-08-22 10:14:23-04:00	206	89	226	215	ironman	333ocRzV69PLPr27RtNkLUxOPferFIqLqw6zg0rTXxLpNUt0LO
3U5JL4WY5O4CXISXJU3UA0ZXL8VX43	3RDTX9JRU1WGSPVOSAQL8Q13UTR79V	Approved	1598126710.0	1597953902.0	1597953910.0	2020-08-21 09:11:40-04:00	50	20	50	53	girl	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
35L9RVQFCSDESQMXTWCQKI9XWWLHU4	3RDTX9JRU1WGSPVOSAQL8Q13UTR79V	Approved	1598131085.0	1597958263.0	1597958285.0	2020-08-21 09:11:41-04:00	51	21	41	46	girl	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
36H9ULYP66PL0EKXM7KCAVO9Z9HJFZ	3RDTX9JRU1WGSPVOSAQL8Q13UTR79V	Approved	1598208354.0	1598035540.0	1598035554.0	2020-08-22 10:14:24-04:00	48	15	46	55	girl	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3RYC5T2D77OEPFS48FPQOGO4BXJRPP	3RDTX9JRU1WGSPVOSAQL8Q13UTR79V	Approved	1598211163.0	1598037908.0	1598038363.0	2020-08-22 10:14:24-04:00	48	21	45	42	girl	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3OHYZ19UGG045YUMR4QP4QU41P4OA4	3RDTX9JRU1WGSPVOSAQL8Q13UTR79V	Approved	1598217043.0	1598044237.0	1598044243.0	2020-08-22 10:14:24-04:00	52	16	41	48	girl	QEFVerrYMPqKs2CYnBmuaHXMO2aADmD3p07Nh4KrobbbLb9hsX
3N4BPTXIOCN5UGN5ZHFNXAPPONRUK7	3RDTX9JRU1WGSPVOSAQL8Q13UTR79V	Approved	1598217928.0	1598045121.0	1598045128.0	2020-08-22 10:14:25-04:00	41	14	58	64	girl	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3QFUFYSY92AVXW1CJ0X84TZQHEAF4R	3RDTX9JRU1WGSPVOSAQL8Q13UTR79V	Approved	1598222561.0	1598049732.0	1598049761.0	2020-08-22 10:14:25-04:00	47	20	50	58	girl	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
39O5D9O87XN3COYYSK2OMIMH6303C1	3RDTX9JRU1WGSPVOSAQL8Q13UTR79V	Approved	1598233514.0	1598060703.0	1598060714.0	2020-08-22 10:14:26-04:00	51	20	42	47	girl	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
3HMVI3QICNNK5OLO186UVGZ3B7C1YN	3RDTX9JRU1WGSPVOSAQL8Q13UTR79V	Approved	1598235196.0	1598062385.0	1598062396.0	2020-08-22 10:14:26-04:00	47	17	49	54	girl	LJUtBgT2btty0owASQ1jViFKQsi0MBTtzVC33YiwUnLP2GVXyK
3Z7VU45IP2CKAEVTXU8D9N85HOD1ZL	3GS542CVKYI15LH54HBOA6N73NW95I	Approved	1598125226.0	1597952410.0	1597952426.0	2020-08-21 09:11:41-04:00	131	134	27	114	walking2	cnVoWEbzLW4xS3smduvqbK8KBFtA4LlbfEg7vRj0y2YmMw6nGO
34J10VATJJTMWSQ0I5A6ATDNTN9QIE	3GS542CVKYI15LH54HBOA6N73NW95I	Approved	1598126653.0	1597953841.0	1597953853.0	2020-08-21 09:11:41-04:00	131	129	33	122	walking2	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
3EG49X351Y7QC5WB2IW97YJBH9L6X1	3GS542CVKYI15LH54HBOA6N73NW95I	Approved	1598211572.0	1598038746.0	1598038772.0	2020-08-22 10:14:27-04:00	131	132	33	116	walking2	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3H8DHMCCWD6JDECJDMPYNAL12NRDKB	3GS542CVKYI15LH54HBOA6N73NW95I	Approved	1598216995.0	1598044180.0	1598044195.0	2020-08-22 10:14:27-04:00	123	132	56	110	walking2	QEFVerrYMPqKs2CYnBmuaHXMO2aADmD3p07Nh4KrobbbLb9hsX
34X6J5FLPXTIR3A60NV6MUSN6DMJQT	3GS542CVKYI15LH54HBOA6N73NW95I	Approved	1598218044.0	1598045234.0	1598045244.0	2020-08-22 10:14:27-04:00	130	129	33	122	walking2	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3JC6VJ2SAFEIXOO4MPUQVKUDKVZA5N	3GS542CVKYI15LH54HBOA6N73NW95I	Approved	1598223760.0	1598050915.0	1598050960.0	2020-08-22 10:14:28-04:00	130	130	33	117	walking2	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3EQHHY4HQWNJ7F178PM0R65GIQFG58	3GS542CVKYI15LH54HBOA6N73NW95I	Approved	1598224360.0	1598051541.0	1598051560.0	2020-08-22 10:14:28-04:00	132	132	28	115	walking2	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3HOSI13XH3JBZ869L53BJXQBIGEDDM	3GS542CVKYI15LH54HBOA6N73NW95I	Approved	1598236430.0	1598063610.0	1598063630.0	2020-08-22 10:14:29-04:00	131	131	32	115	walking2	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3DIP6YHAPGN4AJOI0S3F3NUV72SE8M	3GS542CVKYI15LH54HBOA6N73NW95I	Approved	1598240201.0	1598067174.0	1598067401.0	2020-08-22 10:14:29-04:00	131	132	28	114	walking2	TxeMlgK8Eapgd5o6sRKcBqeCte4FJpDUCQXZVkDzjMoYSV0i0g
34HJIJKLP9RKTTN2JF2CMF2C5XLV4W	3ZRKL6Z1FBYHQX2OUJU6VYJMLKZGSI	Approved	1598126262.0	1597953444.0	1597953462.0	2020-08-21 09:11:42-04:00	11	83	28	61	subway	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
3GU1KF0O4MWR98BFCI30O1J0T39BP9	3ZRKL6Z1FBYHQX2OUJU6VYJMLKZGSI	Approved	1598146716.0	1597973892.0	1597973916.0	2020-08-21 09:11:42-04:00	17	84	22	61	subway	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3137ONMDKK0J3YU0JQF3V0BTVGBEGY	3ZRKL6Z1FBYHQX2OUJU6VYJMLKZGSI	Approved	1598207584.0	1598034665.0	1598034784.0	2020-08-22 10:14:30-04:00	12	87	24	52	subway	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3R3YRB5GRJYZI3EJNQ2Y3WMTJBYAU9	3ZRKL6Z1FBYHQX2OUJU6VYJMLKZGSI	Approved	1598217961.0	1598045145.0	1598045161.0	2020-08-22 10:14:30-04:00	14	79	24	63	subway	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3DPNQGW4LPAZE381I7U4ANMDOG846G	3ZRKL6Z1FBYHQX2OUJU6VYJMLKZGSI	Approved	1598222623.0	1598049813.0	1598049823.0	2020-08-22 10:14:31-04:00	210	116	36	68	subway	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3TS1AR6UQU9SGJJVLYVF75J08H7F7K	3ZRKL6Z1FBYHQX2OUJU6VYJMLKZGSI	Approved	1598223897.0	1598051042.0	1598051097.0	2020-08-22 10:14:31-04:00	13	85	25	57	subway	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3S06PH7KSVZH7DQX5CJGIVP2TJ4D1P	3ZRKL6Z1FBYHQX2OUJU6VYJMLKZGSI	Approved	1598234902.0	1598062079.0	1598062102.0	2020-08-22 10:14:31-04:00	14	83	28	55	subway	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3ZV9H2YQQH2CQM439B2PYCTKYK8W3V	3ZRKL6Z1FBYHQX2OUJU6VYJMLKZGSI	Approved	1598241596.0	1598068783.0	1598068796.0	2020-08-22 10:14:32-04:00	2	84	55	70	subway	333ocRzV69PLPr27RtNkLUxOPferFIqLqw6zg0rTXxLpNUt0LO
3XXU1SWE8QQJ2H23PJOEEPYM3QNA07	3ZRKL6Z1FBYHQX2OUJU6VYJMLKZGSI	Approved	1598277930.0	1598105100.0	1598105130.0	2020-08-22 10:14:32-04:00	16	87	26	56	subway	ijeptjR7bpXXoNIyr89NE3zqwCHCg1sxyMfC989jyTkTACT0LM
36W0OB37H09VEPG7ZJBY1AOCYFJZHW	3YLPJ8OXYB89AYV3TSYSLH3BAUS4XR	Approved	1598146263.0	1597973451.0	1597973463.0	2020-08-21 09:11:43-04:00	144	144	35	78	doll	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3OONKJ5DKGE9O8ZEXIQLZ1EAJYEBOT	3YLPJ8OXYB89AYV3TSYSLH3BAUS4XR	Approved	1598147440.0	1597974626.0	1597974640.0	2020-08-21 09:11:43-04:00	147	149	31	76	doll	FQmcr9A10EmDtRkwKrvCU4KxnzrYBkvXgrz4ybjVa9PUjXfZnn
3G5W44VEUBDMPYMAFCQ6TVOYFDMKG3	3YLPJ8OXYB89AYV3TSYSLH3BAUS4XR	Approved	1598208927.0	1598036107.0	1598036127.0	2020-08-22 10:14:33-04:00	142	146	40	83	doll	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3K772S5NPC6X3UPB3WXLG0NUAGAHEM	3YLPJ8OXYB89AYV3TSYSLH3BAUS4XR	Approved	1598210010.0	1598036760.0	1598037210.0	2020-08-22 10:14:33-04:00	144	151	37	74	doll	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3WI0P0II65N50IPE36YVOM7FXEFRDA	3YLPJ8OXYB89AYV3TSYSLH3BAUS4XR	Approved	1598210649.0	1598037803.0	1598037849.0	2020-08-22 10:14:34-04:00	148	150	29	74	doll	DAlnZGNpTHcEeXtopePuELchwHJbM4r3bOVENW8HKtUqL758th
3FPRZHYEP22ZBX4YJ1XTCAA6R7G3VU	3YLPJ8OXYB89AYV3TSYSLH3BAUS4XR	Approved	1598212209.0	1598039400.0	1598039409.0	2020-08-22 10:14:34-04:00	145	144	38	83	doll	vjDiTsLzz3zn8BsXPGYKPlnePfOH91w1y0YMHpXBlFCnIMvJ48
3NG53N1RLZE87AD896JQXZTZL67P8P	3YLPJ8OXYB89AYV3TSYSLH3BAUS4XR	Approved	1598218252.0	1598045444.0	1598045452.0	2020-08-22 10:14:34-04:00	147	143	31	80	doll	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
37TD41K0AL47W5JDIZ3PUQUTYIMCSN	3YLPJ8OXYB89AYV3TSYSLH3BAUS4XR	Approved	1598222669.0	1598049856.0	1598049869.0	2020-08-22 10:14:35-04:00	144	149	37	76	doll	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3R6BYFZZPB7MVYPM3BZD14WOAAMFXF	3YLPJ8OXYB89AYV3TSYSLH3BAUS4XR	Approved	1598223806.0	1598050960.0	1598051006.0	2020-08-22 10:14:35-04:00	147	149	36	74	doll	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3A0EX8ZRNCJLIM3G35ZJ1SCCX6ZYB9	34KYK9TV3U3LZGUDEX2SUNSP577BSW	Approved	1598125201.0	1597952392.0	1597952401.0	2020-08-21 09:11:44-04:00	106	112	40	116	human7	cnVoWEbzLW4xS3smduvqbK8KBFtA4LlbfEg7vRj0y2YmMw6nGO
3WSELTNVR7XKIQZUNLCOY00R0M3TAR	34KYK9TV3U3LZGUDEX2SUNSP577BSW	Approved	1598126662.0	1597953853.0	1597953862.0	2020-08-21 09:11:44-04:00	105	108	45	121	human7	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
3WMINLGALFY3W9XJ1ZHY9Q0NC9VCA1	34KYK9TV3U3LZGUDEX2SUNSP577BSW	Approved	1598208356.0	1598035533.0	1598035556.0	2020-08-22 10:14:36-04:00	108	112	41	117	human7	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3E7TUJ2EGGHZWITS9PY9X17LRRT9DN	34KYK9TV3U3LZGUDEX2SUNSP577BSW	Approved	1598208791.0	1598035951.0	1598035991.0	2020-08-22 10:14:36-04:00	108	108	45	122	human7	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
308Q0PEVBC8G4T9E13ZKOYNYJXLI9K	34KYK9TV3U3LZGUDEX2SUNSP577BSW	Approved	1598211107.0	1598038288.0	1598038307.0	2020-08-22 10:14:36-04:00	105	108	44	120	human7	DAlnZGNpTHcEeXtopePuELchwHJbM4r3bOVENW8HKtUqL758th
39GAF6DQWVV31UQJWXJAOHV9TN1V1T	34KYK9TV3U3LZGUDEX2SUNSP577BSW	Approved	1598212172.0	1598039365.0	1598039372.0	2020-08-22 10:14:37-04:00	107	112	43	117	human7	vjDiTsLzz3zn8BsXPGYKPlnePfOH91w1y0YMHpXBlFCnIMvJ48
3X73LLYYQ591X02OWV046NH3OAOHNS	34KYK9TV3U3LZGUDEX2SUNSP577BSW	Approved	1598216900.0	1598043960.0	1598044100.0	2020-08-22 10:14:37-04:00	105	111	45	117	human7	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
3SB5N7Y3O7ZKC8F6BJGOAB9P1HA0GB	34KYK9TV3U3LZGUDEX2SUNSP577BSW	Approved	1598218500.0	1598045693.0	1598045700.0	2020-08-22 10:14:38-04:00	108	108	41	124	human7	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3GDTJDAPVY62M7GVHQRYGVZ4G2PM8L	34KYK9TV3U3LZGUDEX2SUNSP577BSW	Approved	1598223841.0	1598051007.0	1598051041.0	2020-08-22 10:14:38-04:00	108	112	41	113	human7	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3DHE4R9OC06R8IIKQ6K2TZ24Y5Q2G9	3R4QIDVOKS7IW01FNTKD6EUV7DBEEY	Approved	1598131491.0	1597958658.0	1597958691.0	2020-08-21 09:11:44-04:00	94	234	31	87	human4_2	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3R5F3LQFV6F5662U3W6OLJLDA1XZOK	3R4QIDVOKS7IW01FNTKD6EUV7DBEEY	Approved	1598146277.0	1597973464.0	1597973477.0	2020-08-21 09:11:45-04:00	95	237	31	84	human4_2	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3KOPY89HMCXQK2442CJA9MZCWKX3JX	3R4QIDVOKS7IW01FNTKD6EUV7DBEEY	Approved	1598210676.0	1598037861.0	1598037876.0	2020-08-22 10:14:38-04:00	93	236	35	86	human4_2	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3YGXWBAF74COUKH2SY77WNENK0M4C7	3R4QIDVOKS7IW01FNTKD6EUV7DBEEY	Approved	1598211000.0	1598038139.0	1598038200.0	2020-08-22 10:14:39-04:00	92	235	35	83	human4_2	DAlnZGNpTHcEeXtopePuELchwHJbM4r3bOVENW8HKtUqL758th
3ZSANO2JCJ2EZH3N91TQ2WFWVTRFSA	3R4QIDVOKS7IW01FNTKD6EUV7DBEEY	Approved	1598212311.0	1598039490.0	1598039511.0	2020-08-22 10:14:39-04:00	96	233	31	87	human4_2	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
33FBRBDW6SUPDL4441XKDZUSMMX8CX	3R4QIDVOKS7IW01FNTKD6EUV7DBEEY	Approved	1598213054.0	1598040231.0	1598040254.0	2020-08-22 10:14:40-04:00	96	231	30	92	human4_2	VsmaZGaZB3YK2EumIABHwQZHN5d8vbgla1l5jTgRCELaljoTDe
3HMVI3QICNNK5OLO186UVGZ3B541YB	3R4QIDVOKS7IW01FNTKD6EUV7DBEEY	Approved	1598218067.0	1598045259.0	1598045267.0	2020-08-22 10:14:40-04:00	94	229	30	94	human4_2	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
33CUSNVVNR7N1IERNPHFBDY9WXU88D	3R4QIDVOKS7IW01FNTKD6EUV7DBEEY	Approved	1598222706.0	1598049893.0	1598049906.0	2020-08-22 10:14:41-04:00	92	233	36	90	human4_2	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3MHW492WW480XJC8PJ2889JCR1FVMQ	3R4QIDVOKS7IW01FNTKD6EUV7DBEEY	Approved	1598238118.0	1598065301.0	1598065318.0	2020-08-22 10:14:41-04:00	95	234	30	84	human4_2	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
